id,filtered_words_str,features_str,label_index
F056,might live free. wind fire bar. watch get standard leave. — shocking claims celebrity scandal surface internet.,"(10000,[493,503,1769,1811,2558,2708,2967,3486,3924,4391,4921,5191,5850,7281,7936,8338,9426],[4.42484663185681,0.691153161953081,5.523458920524919,5.523458920524919,4.270695952029551,3.6516567436233283,4.137164559405029,2.849310271098391,3.383392757028649,4.42484663185681,2.849310271098391,3.8187108282864943,0.691153161953081,0.6871770135734415,0.691153161953081,0.691153161953081,4.607168188650764])",0.0
R043,sing hear without any. experts discuss ongoing developments policy.,"(10000,[3614,4043,4506,4687,4842,5547,6451,6944,9462],[0.6792718340663283,3.8187108282864943,0.691153161953081,0.691153161953081,4.42484663185681,4.830311739964974,4.137164559405029,2.8154087194227095,0.691153161953081])",1.0
R145,step little mouth. use general stage major analysis. see hour dog. outside fish easy run education. experts discuss ongoing developments economic growth.,"(10000,[30,266,527,760,1058,1122,1376,1558,1590,3283,3614,4506,4687,5047,5133,5354,5465,6421,8568,9034,9144,9462],[4.137164559405029,4.019381523748645,4.42484663185681,4.019381523748645,4.019381523748645,4.607168188650764,4.019381523748645,4.607168188650764,3.5085558999826545,5.117993812416755,0.6792718340663283,0.691153161953081,0.691153161953081,2.6902455764687034,4.137164559405029,4.270695952029551,4.270695952029551,5.523458920524919,4.607168188650764,2.920769235080536,2.7508701982851385,0.691153161953081])",1.0
F200,campaign believe see reality. beat according race political or. — shocking claims secret cure surface internet.,"(10000,[454,503,533,2569,3082,3892,3935,5354,5850,6675,6747,7281,7564,7936,8338,9718],[3.172083663361442,0.691153161953081,4.019381523748645,3.577548771469606,5.523458920524919,2.5530444549552183,3.6516567436233283,4.270695952029551,0.691153161953081,4.019381523748645,2.5530444549552183,0.6871770135734415,4.830311739964974,0.691153161953081,0.691153161953081,5.117993812416755])",0.0
F034,need wish provide treatment book. pretty physical ability relationship kitchen different. — shocking claims celebrity scandal surface internet.,"(10000,[495,503,756,3226,3409,3486,3681,3919,4260,4921,5850,5946,6537,7281,7936,8015,8338,8649],[4.019381523748645,0.691153161953081,4.42484663185681,5.117993812416755,5.117993812416755,2.849310271098391,3.914021008090819,4.019381523748645,4.270695952029551,2.849310271098391,0.691153161953081,4.42484663185681,4.607168188650764,0.6871770135734415,0.691153161953081,4.137164559405029,0.691153161953081,4.019381523748645])",0.0
F149,education leg idea debate. ground research mean among people catch. hundred world life firm north. — shocking claims secret cure surface internet.,"(10000,[503,909,2802,3477,3479,3892,4263,5175,5530,5850,5958,6290,6426,6487,6747,7281,7362,7936,8338,8894,9360,9432],[0.691153161953081,4.607168188650764,5.117993812416755,5.117993812416755,5.117993812416755,2.5530444549552183,3.6516567436233283,3.914021008090819,4.019381523748645,0.691153161953081,3.914021008090819,4.607168188650764,5.523458920524919,3.914021008090819,2.5530444549552183,0.6871770135734415,4.830311739964974,0.691153161953081,0.691153161953081,4.137164559405029,3.7316994512968646,4.137164559405029])",0.0
F051,discuss fact bank statement week method benefit. necessary grow foreign job relationship call baby how. — shocking claims secret cure surface internet.,"(10000,[503,557,1348,1840,2404,3614,3892,4260,5122,5146,5850,6015,6021,6206,6747,7215,7281,7936,7979,8338,8982,9817],[0.691153161953081,4.137164559405029,4.019381523748645,5.117993812416755,4.137164559405029,0.6792718340663283,2.5530444549552183,4.270695952029551,4.137164559405029,3.8187108282864943,0.691153161953081,4.607168188650764,4.137164559405029,3.7316994512968646,2.5530444549552183,4.137164559405029,0.6871770135734415,0.691153161953081,3.914021008090819,0.691153161953081,4.830311739964974,4.019381523748645])",0.0
F089,nature seat kitchen government describe building. television officer wrong source west this. trial couple. — shocking claims flat earth surface internet.,"(10000,[47,503,696,708,756,2259,2278,2918,3410,3611,4963,5085,5850,6512,7085,7281,7721,7936,8338,8713,9676],[4.607168188650764,0.691153161953081,4.137164559405029,4.830311739964974,4.42484663185681,2.8154087194227095,5.117993812416755,3.0385522707369192,3.914021008090819,4.42484663185681,4.607168188650764,4.019381523748645,0.691153161953081,3.6516567436233283,3.8187108282864943,0.6871770135734415,4.607168188650764,0.691153161953081,0.691153161953081,4.137164559405029,3.0385522707369192])",0.0
F135,show agent almost finish stuff. four sport cost read. — shocking claims flat earth surface internet.,"(10000,[503,1243,2825,2918,4019,4490,5016,5850,6578,7281,7936,8278,8338,8566,9459,9676],[0.691153161953081,3.6516567436233283,4.830311739964974,3.0385522707369192,4.270695952029551,4.270695952029551,3.8187108282864943,0.691153161953081,3.8187108282864943,0.6871770135734415,0.691153161953081,4.019381523748645,0.691153161953081,4.270695952029551,5.523458920524919,3.0385522707369192])",0.0
F088,body western increase area college first. teacher coach top assume network physical. — shocking claims government cover-up surface internet.,"(10000,[503,524,841,1116,2259,2664,3514,3756,5328,5649,5850,7281,7936,7963,8057,8338,8708,9152,9813],[0.691153161953081,3.4440173788450834,3.8187108282864943,4.270695952029551,2.8154087194227095,4.137164559405029,4.270695952029551,5.117993812416755,3.4440173788450834,4.270695952029551,0.691153161953081,0.6871770135734415,0.691153161953081,4.019381523748645,4.137164559405029,0.691153161953081,4.137164559405029,4.019381523748645,2.997730276216664])",0.0
R010,physical seek town bad. experts discuss ongoing developments election.,"(10000,[171,3556,3614,3935,4506,4687,4715,8649,9462],[3.914021008090819,2.8844015909096608,0.6792718340663283,3.6516567436233283,0.691153161953081,0.691153161953081,4.270695952029551,4.019381523748645,0.691153161953081])",1.0
R211,heavy business later son ability most. choice share third difficult everything. experts discuss ongoing developments policy.,"(10000,[209,560,1599,1712,3614,3681,3947,4442,4506,4687,5374,6053,6944,8771,8949,9462],[3.8187108282864943,4.270695952029551,5.117993812416755,4.137164559405029,0.6792718340663283,3.914021008090819,4.019381523748645,4.830311739964974,0.691153161953081,0.691153161953081,4.270695952029551,3.577548771469606,2.8154087194227095,4.019381523748645,4.42484663185681,0.691153161953081])",1.0
F204,special fact threat. defense son. — shocking claims miracle drug surface internet.,"(10000,[503,1055,1256,1440,3475,3543,5850,7215,7281,7860,7936,8338],[0.691153161953081,4.019381523748645,3.125563647726549,5.117993812416755,5.523458920524919,4.270695952029551,0.691153161953081,4.137164559405029,0.6871770135734415,2.997730276216664,0.691153161953081,0.691153161953081])",0.0
F168,mention north interview start instead nor. wrong compare foreign force think despite. must begin send director senior. sound son way over. — shocking claims miracle drug surface internet.,"(10000,[209,391,503,1023,1256,1513,1778,1853,2335,2907,2996,4202,4330,4527,5523,5850,6035,6166,6206,6512,7281,7860,7936,8338,8438,8439,9246,9391],[3.8187108282864943,4.607168188650764,0.691153161953081,4.019381523748645,3.125563647726549,3.914021008090819,4.830311739964974,4.270695952029551,4.137164559405029,4.42484663185681,3.3262343431887,4.830311739964974,5.117993812416755,4.019381523748645,4.42484663185681,0.691153161953081,4.019381523748645,4.270695952029551,3.7316994512968646,3.6516567436233283,0.6871770135734415,2.997730276216664,0.691153161953081,0.691153161953081,5.523458920524919,4.830311739964974,4.137164559405029,4.019381523748645])",0.0
R011,arm think water listen cup really sit wrong. gun speech about. remain structure short. experts discuss ongoing developments public health.,"(10000,[429,502,746,1770,2176,2335,2589,2996,3059,3614,3984,4112,4506,4687,4905,5205,6219,6946,8313,9462],[4.270695952029551,4.270695952029551,5.117993812416755,3.125563647726549,5.523458920524919,4.137164559405029,4.270695952029551,3.3262343431887,4.270695952029551,0.6792718340663283,4.42484663185681,5.523458920524919,0.691153161953081,0.691153161953081,5.117993812416755,4.607168188650764,3.0385522707369192,3.7316994512968646,4.270695952029551,0.691153161953081])",1.0
R232,nation successful energy. check morning every language. huge sense agency option. experts discuss ongoing developments climate change.,"(10000,[765,821,2059,2198,3160,3614,3901,4014,4506,4687,5447,5659,5779,8569,9462,9681,9998],[3.914021008090819,2.849310271098391,2.6902455764687034,4.270695952029551,4.42484663185681,0.6792718340663283,4.270695952029551,3.914021008090819,0.691153161953081,0.691153161953081,3.2208738275308737,4.270695952029551,4.830311739964974,5.523458920524919,0.691153161953081,4.019381523748645,5.523458920524919])",1.0
R042,protect smile culture. available note building instead prevent fast. experts discuss ongoing developments public health.,"(10000,[1770,2475,2713,3252,3614,4506,4527,4687,4831,5703,5852,6219,7235,9462,9909],[3.125563647726549,3.8187108282864943,4.137164559405029,4.137164559405029,0.6792718340663283,0.691153161953081,4.019381523748645,0.691153161953081,4.830311739964974,5.117993812416755,4.270695952029551,3.0385522707369192,4.607168188650764,0.691153161953081,4.607168188650764])",1.0
F182,resource particularly require college. wish science leave black value friend. — shocking claims hoax surface internet.,"(10000,[495,503,1670,1948,2913,3228,3363,4377,5850,6443,7281,7403,7936,8338,8449,9578],[4.019381523748645,0.691153161953081,4.42484663185681,3.8187108282864943,3.8187108282864943,5.117993812416755,4.42484663185681,2.60568818844064,0.691153161953081,3.383392757028649,0.6871770135734415,3.8187108282864943,0.691153161953081,0.691153161953081,4.607168188650764,5.523458920524919])",0.0
F036,old develop. issue start even congress generation. — shocking claims miracle drug surface internet.,"(10000,[503,1256,2996,4695,5063,5850,6406,6616,7083,7281,7860,7936,8338,8728],[0.691153161953081,3.125563647726549,3.3262343431887,5.117993812416755,5.117993812416755,0.691153161953081,4.137164559405029,3.914021008090819,4.270695952029551,0.6871770135734415,2.997730276216664,0.691153161953081,0.691153161953081,4.019381523748645])",0.0
F068,easy student room hard sister none. usually capital important enjoy occur hand lay. current might affect one. — shocking claims secret cure surface internet.,"(10000,[494,503,760,899,1805,1921,1967,2466,2990,3423,3521,3536,3892,3924,5125,5760,5850,6055,6541,6747,7281,7936,8338,9189],[4.270695952029551,0.691153161953081,4.019381523748645,5.523458920524919,3.8187108282864943,4.019381523748645,4.607168188650764,5.117993812416755,3.914021008090819,4.137164559405029,4.019381523748645,4.270695952029551,2.5530444549552183,3.383392757028649,4.137164559405029,4.270695952029551,0.691153161953081,4.830311739964974,3.914021008090819,2.5530444549552183,0.6871770135734415,0.691153161953081,0.691153161953081,4.137164559405029])",0.0
R015,main use seat. eye six little beautiful pm civil. experts discuss ongoing developments election.,"(10000,[1268,1273,1341,1590,1637,3556,3614,4464,4506,4687,5133,5401,7026,9462],[5.523458920524919,3.3262343431887,4.607168188650764,3.5085558999826545,4.019381523748645,2.8844015909096608,0.6792718340663283,4.607168188650764,0.691153161953081,0.691153161953081,4.137164559405029,3.914021008090819,4.019381523748645,0.691153161953081])",1.0
R147,lot score beat budget himself. realize rule test page. condition hear smile realize. sell move free camera degree. experts discuss ongoing developments climate change.,"(10000,[343,821,1073,1582,1650,1927,2059,2569,2710,2713,3614,3792,3813,4485,4506,4687,4842,4928,4943,4991,5328,6282,6586,9462],[4.019381523748645,2.849310271098391,4.42484663185681,4.270695952029551,4.607168188650764,3.914021008090819,2.6902455764687034,3.577548771469606,4.830311739964974,4.137164559405029,0.6792718340663283,4.270695952029551,5.523458920524919,4.270695952029551,0.691153161953081,0.691153161953081,4.42484663185681,4.830311739964974,3.914021008090819,2.503034034380557,3.4440173788450834,4.270695952029551,4.137164559405029,0.691153161953081])",1.0
F198,grow wife hit situation. husband social bed often smile difference. sit enter personal condition director. group discussion dream leg skill standard. — shocking claims government cover-up surface internet.,"(10000,[7,477,503,823,1112,2259,2366,2404,2713,3021,5315,5328,5850,6290,6946,7208,7281,7435,7766,7936,7939,8252,8338,8408,8915,9497,9813,9968],[4.137164559405029,5.523458920524919,0.691153161953081,3.7316994512968646,4.830311739964974,2.8154087194227095,3.914021008090819,4.137164559405029,4.137164559405029,4.270695952029551,4.137164559405029,3.4440173788450834,0.691153161953081,4.607168188650764,3.7316994512968646,4.42484663185681,0.6871770135734415,4.270695952029551,4.270695952029551,0.691153161953081,4.607168188650764,4.270695952029551,0.691153161953081,4.137164559405029,5.523458920524919,4.137164559405029,2.997730276216664,4.607168188650764])",0.0
R081,air study sit large person suffer. suffer section moment table buy join. general old loss compare. experts discuss ongoing developments climate change.,"(10000,[80,88,821,2059,3249,3401,3614,3931,4224,4506,4570,4687,5329,5465,6135,6731,6946,6968,7022,7083,9462,9994],[4.42484663185681,4.019381523748645,2.849310271098391,2.6902455764687034,3.6516567436233283,4.019381523748645,0.6792718340663283,3.8187108282864943,4.42484663185681,0.691153161953081,5.523458920524919,0.691153161953081,4.137164559405029,4.270695952029551,3.7316994512968646,5.117993812416755,3.7316994512968646,4.137164559405029,4.830311739964974,4.270695952029551,0.691153161953081,5.523458920524919])",1.0
F050,may always event recent study. gun social effect necessary shake short. — shocking claims aliens surface internet.,"(10000,[503,650,746,823,2180,5591,5850,6324,7281,7728,7936,7979,8313,8338,8625,9011,9160],[0.691153161953081,2.958509563063383,5.117993812416755,3.7316994512968646,4.019381523748645,3.8187108282864943,0.691153161953081,4.019381523748645,0.6871770135734415,4.137164559405029,0.691153161953081,3.914021008090819,4.270695952029551,0.691153161953081,5.117993812416755,4.019381523748645,4.830311739964974])",0.0
F162,local fine western response wife. role base part red begin risk decade. prevent movement over. — shocking claims celebrity scandal surface internet.,"(10000,[52,228,503,524,997,1513,2445,3252,3350,3486,4202,4921,5294,5399,5850,6431,7281,7936,8173,8338,8740,8794],[4.830311739964974,3.8187108282864943,0.691153161953081,3.4440173788450834,4.830311739964974,3.914021008090819,4.270695952029551,4.137164559405029,4.137164559405029,2.849310271098391,4.830311739964974,2.849310271098391,4.270695952029551,4.607168188650764,0.691153161953081,4.42484663185681,0.6871770135734415,0.691153161953081,3.8187108282864943,0.691153161953081,4.019381523748645,4.019381523748645])",0.0
R028,might sure teacher others child. trip office make offer manager daughter. wrong model less everything or. experts discuss ongoing developments technology breakthrough.,"(10000,[1020,1195,1652,1655,1821,2227,2958,3525,3614,3924,4506,4687,5782,6512,6836,6940,7102,8344,8708,9156,9462,9718],[2.661258039595451,4.019381523748645,3.8187108282864943,5.117993812416755,4.270695952029551,2.7200985396183848,4.270695952029551,4.270695952029551,0.6792718340663283,3.383392757028649,0.691153161953081,0.691153161953081,4.270695952029551,3.6516567436233283,5.117993812416755,3.4440173788450834,4.42484663185681,4.019381523748645,4.137164559405029,3.7316994512968646,0.691153161953081,5.117993812416755])",1.0
R195,plant hope beautiful appear. along short question open. experts discuss ongoing developments budget report.,"(10000,[1262,1273,1952,2840,2947,3614,4506,4687,4991,5432,6000,7244,7381,9462],[4.137164559405029,3.3262343431887,4.830311739964974,3.6516567436233283,4.137164559405029,0.6792718340663283,0.691153161953081,0.691153161953081,2.503034034380557,2.7508701982851385,3.914021008090819,3.4440173788450834,5.523458920524919,0.691153161953081])",1.0
F116,new truth national institution modern. best available key child detail actually. — shocking claims aliens surface internet.,"(10000,[78,503,585,650,763,1143,2069,2475,3131,3243,3888,5850,7244,7281,7910,7936,8338],[5.523458920524919,0.691153161953081,3.5085558999826545,2.958509563063383,4.830311739964974,4.607168188650764,4.137164559405029,3.8187108282864943,4.607168188650764,4.42484663185681,4.830311739964974,0.691153161953081,3.4440173788450834,0.6871770135734415,4.270695952029551,0.691153161953081,0.691153161953081])",0.0
R018,describe republican determine visit. local clear people point early follow. experts discuss ongoing developments research.,"(10000,[228,371,1611,3614,4092,4263,4416,4506,4616,4687,7066,7085,7734,7870,9462],[3.8187108282864943,4.830311739964974,4.42484663185681,0.6792718340663283,4.137164559405029,3.6516567436233283,4.42484663185681,0.691153161953081,4.137164559405029,0.691153161953081,2.8844015909096608,3.8187108282864943,4.019381523748645,4.270695952029551,0.691153161953081])",1.0
F073,simply level determine beat movement end director. case fall response detail. — shocking claims immortal jellyfish surface internet.,"(10000,[453,503,1499,1642,2066,2336,2445,2569,3729,5294,5850,6342,7281,7734,7936,8338,8408,9876],[3.8187108282864943,0.691153161953081,4.607168188650764,4.137164559405029,2.7508701982851385,4.137164559405029,4.270695952029551,3.577548771469606,4.830311739964974,4.270695952029551,0.691153161953081,4.137164559405029,0.6871770135734415,4.019381523748645,0.691153161953081,0.691153161953081,4.137164559405029,2.7508701982851385])",0.0
F059,impact style wrong glass around page eight commercial. wish likely wear bar deal central. bring beautiful amount practice. develop school recent new first. — shocking claims miracle drug surface internet.,"(10000,[309,495,503,585,1241,1256,1273,1433,1972,2679,2827,3057,3567,3756,4613,5591,5850,6197,6271,6512,6581,6932,7222,7281,7332,7860,7936,8000,8338,8482],[3.6516567436233283,4.019381523748645,0.691153161953081,3.5085558999826545,3.914021008090819,3.125563647726549,3.3262343431887,3.914021008090819,4.42484663185681,4.019381523748645,3.7316994512968646,3.6516567436233283,5.523458920524919,5.117993812416755,4.607168188650764,3.8187108282864943,0.691153161953081,3.914021008090819,4.270695952029551,3.6516567436233283,4.137164559405029,4.270695952029551,4.42484663185681,0.6871770135734415,3.914021008090819,2.997730276216664,0.691153161953081,4.270695952029551,0.691153161953081,4.270695952029551])",0.0
R078,dinner become think cell. fish learn member exactly significant year less hit. experts discuss ongoing developments budget report.,"(10000,[885,1195,1376,2096,2240,2335,3614,4506,4687,4991,5432,5967,6790,7090,8549,8552,8899,9462],[5.117993812416755,4.019381523748645,4.019381523748645,4.830311739964974,4.42484663185681,4.137164559405029,0.6792718340663283,0.691153161953081,0.691153161953081,2.503034034380557,2.7508701982851385,4.270695952029551,4.137164559405029,4.42484663185681,5.117993812416755,4.137164559405029,3.8187108282864943,0.691153161953081])",1.0
F216,side different dog test clear. glass education perform skin. — shocking claims secret cure surface internet.,"(10000,[503,1098,1401,2706,3892,5530,5850,6586,6683,6747,6932,7281,7936,8338,9564,9781],[0.691153161953081,3.577548771469606,5.523458920524919,5.523458920524919,2.5530444549552183,4.019381523748645,0.691153161953081,4.137164559405029,5.117993812416755,2.5530444549552183,4.270695952029551,0.6871770135734415,0.691153161953081,0.691153161953081,4.830311739964974,4.607168188650764])",0.0
F206,even beyond rest might instead thing size. right along film foreign perform big. — shocking claims celebrity scandal surface internet.,"(10000,[503,1098,1790,1890,2708,2840,3486,3857,3924,4527,4921,5003,5850,6206,6406,6532,7281,7936,8338,8900],[0.691153161953081,3.577548771469606,4.607168188650764,5.117993812416755,3.6516567436233283,3.6516567436233283,2.849310271098391,4.270695952029551,3.383392757028649,4.019381523748645,2.849310271098391,3.914021008090819,0.691153161953081,3.7316994512968646,4.137164559405029,5.117993812416755,0.6871770135734415,0.691153161953081,0.691153161953081,4.270695952029551])",0.0
R036,cause agreement see money night rule budget economic. lot candidate responsibility politics. experts discuss ongoing developments research.,"(10000,[211,316,343,2007,3502,3614,4358,4506,4687,4943,4991,5354,6103,6869,7066,8413,9462],[5.117993812416755,4.019381523748645,4.019381523748645,5.117993812416755,4.607168188650764,0.6792718340663283,4.137164559405029,0.691153161953081,0.691153161953081,3.914021008090819,2.503034034380557,4.270695952029551,5.523458920524919,4.019381523748645,2.8844015909096608,3.4440173788450834,0.691153161953081])",1.0
F104,lay throughout news even push western. letter vote culture example top young whose face. — shocking claims aliens surface internet.,"(10000,[503,564,650,2433,3497,4475,5328,5850,5948,5978,6406,7281,7809,7936,8338,8645,9214,9297,9539,9606],[0.691153161953081,3.914021008090819,2.958509563063383,4.137164559405029,3.7316994512968646,4.42484663185681,3.4440173788450834,0.691153161953081,4.607168188650764,4.607168188650764,4.137164559405029,0.6871770135734415,4.607168188650764,0.691153161953081,0.691153161953081,3.914021008090819,3.7316994512968646,5.523458920524919,4.019381523748645,4.019381523748645])",0.0
F000,rather appear central animal compare seem. — shocking claims hoax surface internet.,"(10000,[503,2837,4377,4502,5850,7281,7360,7936,8182,8338,8928,9246],[0.691153161953081,4.270695952029551,2.60568818844064,4.830311739964974,0.691153161953081,0.6871770135734415,4.42484663185681,0.691153161953081,4.019381523748645,0.691153161953081,3.914021008090819,4.137164559405029])",0.0
R136,along although door number season. particular experience sometimes case. experts discuss ongoing developments education.,"(10000,[2840,3614,3635,4506,4687,4847,5047,5869,6752,7140,7779,8519,8984,9462],[3.6516567436233283,0.6792718340663283,4.270695952029551,0.691153161953081,0.691153161953081,4.270695952029551,2.6902455764687034,4.270695952029551,5.523458920524919,4.607168188650764,3.8187108282864943,4.42484663185681,4.137164559405029,0.691153161953081])",1.0
F019,forward serve else usually might term. — shocking claims immortal jellyfish surface internet.,"(10000,[503,1725,2066,2990,3924,5034,5850,6533,7281,7936,8338,8411,9876],[0.691153161953081,4.830311739964974,2.7508701982851385,3.914021008090819,3.383392757028649,4.830311739964974,0.691153161953081,4.607168188650764,0.6871770135734415,0.691153161953081,0.691153161953081,3.577548771469606,2.7508701982851385])",0.0
R012,body kid next doctor college central teacher perform. either structure dog. experts discuss ongoing developments technology breakthrough.,"(10000,[777,841,1020,1122,2227,2996,3614,3723,4506,4687,8057,8273,8708,8928,9126,9462,9513],[4.607168188650764,3.8187108282864943,2.661258039595451,4.607168188650764,2.7200985396183848,3.3262343431887,0.6792718340663283,3.914021008090819,0.691153161953081,0.691153161953081,4.137164559405029,4.830311739964974,4.137164559405029,3.914021008090819,3.914021008090819,0.691153161953081,3.914021008090819])",1.0
R052,mother thus form deep budget coach wait. entire admit. experts discuss ongoing developments education.,"(10000,[354,1762,3514,3614,3761,4506,4687,4991,5047,5621,5684,6063,8824,9462],[4.137164559405029,4.270695952029551,4.270695952029551,0.6792718340663283,5.117993812416755,0.691153161953081,0.691153161953081,2.503034034380557,2.6902455764687034,4.607168188650764,4.137164559405029,4.607168188650764,4.270695952029551,0.691153161953081])",1.0
R123,discover force score responsibility film couple. discuss situation maybe american. experts discuss ongoing developments climate change.,"(10000,[391,708,821,1927,2059,3136,3502,3614,4170,4506,4687,4818,5003,5511,9462],[4.607168188650764,4.830311739964974,2.849310271098391,3.914021008090819,2.6902455764687034,4.270695952029551,4.607168188650764,1.3585436681326566,4.830311739964974,0.691153161953081,0.691153161953081,4.42484663185681,3.914021008090819,5.523458920524919,0.691153161953081])",1.0
F040,send current experience hard sing. little fish soldier pattern involve likely break. standard structure soldier hope. — shocking claims government cover-up surface internet.,"(10000,[309,503,617,1376,1590,2259,2967,2996,3635,4066,4141,5125,5523,5850,6271,7281,7936,8338,9189,9640,9813,9918],[3.6516567436233283,0.691153161953081,4.830311739964974,4.019381523748645,3.5085558999826545,2.8154087194227095,4.137164559405029,3.3262343431887,4.270695952029551,4.607168188650764,8.541391904059102,4.137164559405029,4.42484663185681,0.691153161953081,4.270695952029551,0.6871770135734415,0.691153161953081,0.691153161953081,4.137164559405029,4.607168188650764,2.997730276216664,5.523458920524919])",0.0
R160,however produce range visit mouth network. treat ago near interview. race charge movie boy. experts discuss ongoing developments climate change.,"(10000,[165,454,698,821,911,1439,1648,1896,2059,3614,4506,4687,5138,5974,6812,7497,7515,8046,8750,9462],[4.137164559405029,3.172083663361442,4.607168188650764,2.849310271098391,4.830311739964974,4.42484663185681,4.270695952029551,3.914021008090819,2.6902455764687034,0.6792718340663283,0.691153161953081,0.691153161953081,5.523458920524919,3.8187108282864943,4.830311739964974,3.914021008090819,5.117993812416755,5.117993812416755,4.270695952029551,0.691153161953081])",1.0
F067,face budget moment however. drop run film congress consumer. — shocking claims immortal jellyfish surface internet.,"(10000,[266,503,2066,3401,4034,4991,5003,5094,5850,7281,7936,8338,8577,8728,9261,9876],[4.019381523748645,0.691153161953081,2.7508701982851385,4.019381523748645,3.914021008090819,2.503034034380557,3.914021008090819,4.607168188650764,0.691153161953081,0.6871770135734415,0.691153161953081,0.691153161953081,4.137164559405029,4.019381523748645,5.117993812416755,2.7508701982851385])",0.0
R069,century size difference world voice few. fear country wonder step. expect lot list ready per. experts discuss ongoing developments research.,"(10000,[682,1236,2835,3192,3530,3614,3691,4506,4687,4723,4943,6557,7066,7841,7866,7870,8728,9360,9462,9513],[5.523458920524919,4.830311739964974,5.117993812416755,4.137164559405029,4.137164559405029,0.6792718340663283,4.42484663185681,0.691153161953081,0.691153161953081,5.117993812416755,3.914021008090819,3.7316994512968646,2.8844015909096608,3.8187108282864943,4.42484663185681,4.270695952029551,4.019381523748645,3.7316994512968646,0.691153161953081,3.914021008090819])",1.0
F160,wall attorney. address game get management interest method cell win. cup staff country magazine tax station town value. — shocking claims mind control surface internet.,"(10000,[70,490,503,1208,1241,3059,3184,3210,4102,4454,4715,5850,6015,6224,6404,6436,6587,7281,7870,7936,8338,8413,8415,8975,9426],[4.607168188650764,5.117993812416755,0.691153161953081,2.661258039595451,3.914021008090819,4.270695952029551,2.920769235080536,4.019381523748645,5.523458920524919,4.42484663185681,4.270695952029551,0.691153161953081,4.607168188650764,4.019381523748645,4.019381523748645,5.523458920524919,3.914021008090819,0.6871770135734415,4.270695952029551,0.691153161953081,0.691153161953081,3.4440173788450834,4.019381523748645,4.607168188650764,4.607168188650764])",0.0
F053,remain say million late begin. student month threat recently material. cell light travel create. — shocking claims hoax surface internet.,"(10000,[503,1720,2034,3079,3210,3536,4377,5205,5616,5741,5850,5862,6808,7274,7281,7936,8070,8338,8651,8681],[0.691153161953081,4.607168188650764,4.019381523748645,3.914021008090819,4.019381523748645,4.270695952029551,2.60568818844064,4.607168188650764,4.830311739964974,4.270695952029551,0.691153161953081,3.577548771469606,4.42484663185681,4.830311739964974,0.6871770135734415,0.691153161953081,4.607168188650764,0.691153161953081,4.42484663185681,4.019381523748645])",0.0
R074,property check investment painting. rise group approach likely value street. experts discuss ongoing developments education.,"(10000,[309,1562,2733,3095,3614,3901,4506,4687,4816,5047,7138,7403,7766,9372,9462],[3.6516567436233283,4.607168188650764,4.019381523748645,4.137164559405029,0.6792718340663283,4.270695952029551,0.691153161953081,0.691153161953081,3.7316994512968646,2.6902455764687034,5.117993812416755,3.8187108282864943,4.270695952029551,4.830311739964974,0.691153161953081])",1.0
R007,bill family cold important phone team. season say ok wind also back. experts discuss ongoing developments election.,"(10000,[1626,1967,2110,2358,2558,2645,3556,3614,3792,3920,4506,4687,5862,6021,8135,8297,9462],[4.137164559405029,4.607168188650764,5.117993812416755,4.270695952029551,4.270695952029551,4.137164559405029,2.8844015909096608,0.6792718340663283,4.270695952029551,4.137164559405029,0.691153161953081,0.691153161953081,3.577548771469606,4.137164559405029,4.137164559405029,4.607168188650764,0.691153161953081])",1.0
R119,recently bill. eye politics democrat decide what. experts discuss ongoing developments climate change.,"(10000,[821,1341,2034,2059,3204,3614,4506,4687,5234,5887,8293,8363,9462],[2.849310271098391,4.607168188650764,4.019381523748645,2.6902455764687034,5.117993812416755,0.6792718340663283,0.691153161953081,0.691153161953081,4.607168188650764,3.6516567436233283,4.607168188650764,4.830311739964974,0.691153161953081])",1.0
R087,data deep. experts discuss ongoing developments budget report.,"(10000,[1695,1982,3614,4506,4687,4991,5432,9462],[4.42484663185681,5.117993812416755,0.6792718340663283,0.691153161953081,0.691153161953081,2.503034034380557,2.7508701982851385,0.691153161953081])",1.0
F145,management get security mrs know stand pm begin. mrs study court alone democratic poor key. — shocking claims miracle drug surface internet.,"(10000,[503,1241,1256,2492,2634,4224,4568,4657,5606,5850,6886,7026,7274,7281,7779,7860,7936,8103,8338,9426,9751],[0.691153161953081,3.914021008090819,3.125563647726549,3.7316994512968646,4.137164559405029,4.42484663185681,4.830311739964974,5.523458920524919,4.42484663185681,0.691153161953081,4.830311739964974,4.019381523748645,4.830311739964974,0.6871770135734415,3.8187108282864943,2.997730276216664,0.691153161953081,4.42484663185681,0.691153161953081,4.607168188650764,10.23598762483351])",0.0
R065,son race accept thing employee whatever. assume thing mean western say this. eye grow stuff certain exactly member worry image. experts discuss ongoing developments budget report.,"(10000,[209,454,524,909,1341,1553,2096,2404,2657,2664,3614,3857,4506,4687,4963,4991,5432,5862,6548,6790,7722,8343,9288,9462,9604],[3.8187108282864943,3.172083663361442,3.4440173788450834,4.607168188650764,4.607168188650764,5.117993812416755,4.830311739964974,4.137164559405029,3.577548771469606,4.137164559405029,0.6792718340663283,8.541391904059102,0.691153161953081,0.691153161953081,4.607168188650764,2.503034034380557,2.7508701982851385,3.577548771469606,4.137164559405029,4.137164559405029,4.270695952029551,4.607168188650764,4.607168188650764,0.691153161953081,5.117993812416755])",1.0
