id,title,filtered_words_str,label
R100,New Report on Technology Breakthrough,shake doctor house much idea usually i. seek others likely per speak collection. support painting project none follow agree life. experts discuss ongoing developments technology breakthrough.,REAL
F075,Miracle Drug Confirmed by Sources,arm education best turn. truth voice order. — shocking claims miracle drug surface internet.,FAKE
R059,New Report on Technology Breakthrough,clearly world food economic though along. experts discuss ongoing developments technology breakthrough.,REAL
F213,Hoax Confirmed by Sources,tv write wait. fast change minute accept head year discussion. time raise work yard garden blood until. — shocking claims hoax surface internet.,FAKE
R233,New Report on Education,build happy late evidence last remember term. well friend spend might table major. experts discuss ongoing developments education.,REAL
F072,Mind Control Confirmed by Sources,along produce pass what. agreement toward executive suddenly good these. wall media interesting address ok sport country. — shocking claims mind control surface internet.,FAKE
R184,New Report on Budget Report,let foreign training agree. wear suddenly many nice test dream for. rule list ever break answer public. experts discuss ongoing developments budget report.,REAL
F134,Secret Cure Confirmed by Sources,individual interview central tree across treat young. capital fund performance. — shocking claims secret cure surface internet.,FAKE
R096,New Report on Research,yeah heart lot area another police. guess five assume evening reason employee. experts discuss ongoing developments research.,REAL
R020,New Report on Policy,well early. travel item live. experts discuss ongoing developments policy.,REAL
R067,New Report on Policy,training future reach just. wife go year. suggest space team seem. war effect center lawyer sing order stuff. experts discuss ongoing developments policy.,REAL
R215,New Report on Education,candidate standard research improve perform great girl. art religious data mr campaign dark. green rise family candidate wrong. experts discuss ongoing developments education.,REAL
R127,New Report on Policy,agent official politics range above. interest economy full cover. fund sure question law loss enjoy. experts discuss ongoing developments policy.,REAL
R235,New Report on Technology Breakthrough,industry likely event however politics whole pattern. night last democratic two free. item central discover nation development. experts discuss ongoing developments technology breakthrough.,REAL
R163,New Report on Climate Change,wish dinner election soldier fire including among poor. low church hundred pretty war view. experts discuss ongoing developments climate change.,REAL
R002,New Report on Education,candidate thought contain grow. draw image upon attention professor way day. experts discuss ongoing developments education.,REAL
R021,New Report on Education,huge couple southern nearly ready authority there. room defense enough read behavior affect imagine. experts discuss ongoing developments education.,REAL
R013,New Report on Technology Breakthrough,avoid able toward. media red worker program anyone let special. experts discuss ongoing developments technology breakthrough.,REAL
F195,Flat Earth Confirmed by Sources,firm outside manager leave take. event piece. central administration new safe black defense. — shocking claims flat earth surface internet.,FAKE
R101,New Report on Research,three appear true bill interesting. recent window guess tax peace. rule subject onto hair. experts discuss ongoing developments research.,REAL
R055,New Report on Research,pretty enjoy break politics individual. story question order suffer close order. experts discuss ongoing developments research.,REAL
F190,Secret Cure Confirmed by Sources,direction example another onto senior expert. — shocking claims secret cure surface internet.,FAKE
R004,New Report on Education,behind movement seven law. name century small arm. experts discuss ongoing developments education.,REAL
F080,Celebrity Scandal Confirmed by Sources,commercial situation add which. game notice tough. director population issue. white hope image without sound. — shocking claims celebrity scandal surface internet.,FAKE
F049,Hoax Confirmed by Sources,little cold deal. yeah effect appear religious. — shocking claims hoax surface internet.,FAKE
F184,Secret Cure Confirmed by Sources,republican wide capital beat. medical personal. produce must continue identify. — shocking claims secret cure surface internet.,FAKE
F030,Secret Cure Confirmed by Sources,may ago likely simply stage. expert cold vote price. left direction agreement church somebody forward plan. — shocking claims secret cure surface internet.,FAKE
R213,New Report on Budget Report,people special value conference car. edge dark wish him. claim film education think. usually early majority. experts discuss ongoing developments budget report.,REAL
F128,Immortal Jellyfish Confirmed by Sources,safe man follow building reveal. choose assume protect whole. cultural important stock study start current. — shocking claims immortal jellyfish surface internet.,FAKE
R231,New Report on Policy,national type ask prove. street special sit material program. house step growth consumer real. despite wife recent summer record single. experts discuss ongoing developments policy.,REAL
R061,New Report on Technology Breakthrough,institution half close training want top. present woman pick. challenge make woman religious cost trial piece. serious offer commercial. experts discuss ongoing developments technology breakthrough.,REAL
R137,New Report on Education,might admit decision speech yet. cup soon mention chair discuss approach. experts discuss ongoing developments education.,REAL
R185,New Report on Technology Breakthrough,sound everybody mother various get. know friend major peace second information. experts discuss ongoing developments technology breakthrough.,REAL
R204,New Report on Technology Breakthrough,many blue kind field his. reason area part carry meeting computer. response commercial third leader lot organization. experts discuss ongoing developments technology breakthrough.,REAL
F217,Immortal Jellyfish Confirmed by Sources,attention energy boy. partner best mission perhaps crime. — shocking claims immortal jellyfish surface internet.,FAKE
F176,Miracle Drug Confirmed by Sources,traditional either new whose court week. ball standard forward program show government. arrive piece big half factor real. sign wide partner offer recent better care. — shocking claims miracle drug surface internet.,FAKE
R245,New Report on Technology Breakthrough,development board hair song play. another break force certainly oil. evidence race. experts discuss ongoing developments technology breakthrough.,REAL
R104,New Report on Election,response accept computer resource large. test training must fill individual. experts discuss ongoing developments election.,REAL
F156,Flat Earth Confirmed by Sources,impact candidate similar father. — shocking claims flat earth surface internet.,FAKE
R194,New Report on Election,practice draw set story memory blood. sport sister grow even majority necessary this. experts discuss ongoing developments election.,REAL
R161,New Report on Technology Breakthrough,girl job baby happen democratic me. mr later clear adult. experts discuss ongoing developments technology breakthrough.,REAL
F113,Immortal Jellyfish Confirmed by Sources,hear show floor. factor little affect. — shocking claims immortal jellyfish surface internet.,FAKE
F150,Hoax Confirmed by Sources,world think group newspaper blue sea beyond. ask sport traditional create. — shocking claims hoax surface internet.,FAKE
F047,Miracle Drug Confirmed by Sources,shake party least high billion plant religious. investment understand boy only. — shocking claims miracle drug surface internet.,FAKE
F008,Hoax Confirmed by Sources,community billion serve issue. age nature beyond tv budget. — shocking claims hoax surface internet.,FAKE
F229,Aliens Confirmed by Sources,wind religious perhaps determine smile concern. sit truth blue. year inside course whose give. — shocking claims aliens surface internet.,FAKE
R001,New Report on Research,prepare join carry unit main. mr clearly receive. experts discuss ongoing developments research.,REAL
R241,New Report on Public Health,unit add trip first significant action tell. age hit two sure. experts discuss ongoing developments public health.,REAL
R198,New Report on Climate Change,southern certainly size remember policy candidate stock. bit light. idea term music low every against. experts discuss ongoing developments climate change.,REAL
R229,New Report on Research,seek expect science want near think. career shoulder four artist baby operation able. experts discuss ongoing developments research.,REAL
R205,New Report on Public Health,floor religious visit general along risk. newspaper career state democratic nothing degree. experts discuss ongoing developments public health.,REAL
F123,Celebrity Scandal Confirmed by Sources,development chance picture well. reality hold professional yes. — shocking claims celebrity scandal surface internet.,FAKE
F043,Celebrity Scandal Confirmed by Sources,rise stage past condition plant. describe practice family understand behavior. — shocking claims celebrity scandal surface internet.,FAKE
F097,Celebrity Scandal Confirmed by Sources,ground ok dog economic. often difficult issue move. suffer feeling reveal question six type. — shocking claims celebrity scandal surface internet.,FAKE
R014,New Report on Research,perform century party region set particularly true. girl season knowledge. save staff stock pm society let allow. experts discuss ongoing developments research.,REAL
F005,Flat Earth Confirmed by Sources,hot chair market activity short machine. — shocking claims flat earth surface internet.,FAKE
R234,New Report on Research,agent early activity pm campaign stay. mouth travel material media. capital one particularly everybody today finish toward. experts discuss ongoing developments research.,REAL
F143,Aliens Confirmed by Sources,way simple throw everything give. key performance week cause. occur concern cup skill hotel. — shocking claims aliens surface internet.,FAKE
R073,New Report on Economic Growth,guy order thought fast hot. three station land firm. later southern two remember though. experts discuss ongoing developments economic growth.,REAL
R239,New Report on Education,become save direction. read consumer artist machine. course interesting difficult much per. experts discuss ongoing developments education.,REAL
F181,Aliens Confirmed by Sources,future walk face mouth treat without. care people them. become compare arrive goal hundred. — shocking claims aliens surface internet.,FAKE
R138,New Report on Election,international back son. experts discuss ongoing developments election.,REAL
R172,New Report on Economic Growth,help claim onto stock room government better. admit chair to. experts discuss ongoing developments economic growth.,REAL
R143,New Report on Policy,specific poor parent use have. machine soldier. experts discuss ongoing developments policy.,REAL
F166,Mind Control Confirmed by Sources,ready report alone evening recently. serve certainly score account house son above. example throw control alone sea drive. several fire always they. — shocking claims mind control surface internet.,FAKE
R003,New Report on Budget Report,friend rich another. inside environment hundred step. dinner bed law explain good. experts discuss ongoing developments budget report.,REAL
R167,New Report on Climate Change,significant bit record give thought pm. deal south clearly. experts discuss ongoing developments climate change.,REAL
R183,New Report on Climate Change,man professor blue road policy. feeling operation fight market human lead out. experts discuss ongoing developments climate change.,REAL
R238,New Report on Technology Breakthrough,shoulder family office benefit feel maybe. personal project central. experts discuss ongoing developments technology breakthrough.,REAL
R041,New Report on Election,wide position ago project local. thought argue part leader simple. experts discuss ongoing developments election.,REAL
F237,Government Cover-Up Confirmed by Sources,interesting drive politics size. although teacher low the. — shocking claims government cover-up surface internet.,FAKE
R086,New Report on Research,trade player hand. analysis something gas author computer. experts discuss ongoing developments research.,REAL
R240,New Report on Policy,break find total force. religious site bring area sometimes. decade understand future small full stage difficult. experts discuss ongoing developments policy.,REAL
R133,New Report on Public Health,sometimes activity yard behind social none. plan benefit lay employee. hit road enjoy crime new financial technology. experts discuss ongoing developments public health.,REAL
F044,Hoax Confirmed by Sources,four return prove too. series age six. — shocking claims hoax surface internet.,FAKE
F125,Government Cover-Up Confirmed by Sources,others remain hotel black partner though drive together. teacher speech team almost. — shocking claims government cover-up surface internet.,FAKE
F165,Secret Cure Confirmed by Sources,future dog. attention run effort be. across ready any. — shocking claims secret cure surface internet.,FAKE
F137,Flat Earth Confirmed by Sources,movie beautiful. trade happen spring arrive. represent book race conference go although get. — shocking claims flat earth surface internet.,FAKE
R088,New Report on Research,hot discuss board issue every beyond hot. seat open spend one hand energy up. less deal nothing term tell within cold possible. experts discuss ongoing developments research.,REAL
R169,New Report on Technology Breakthrough,field budget key exist certainly focus already. kitchen and. star company take. experts discuss ongoing developments technology breakthrough.,REAL
R193,New Report on Technology Breakthrough,move man contain site. television still local. first every professor box. meet beautiful occur property plant eat attack. experts discuss ongoing developments technology breakthrough.,REAL
F247,Mind Control Confirmed by Sources,political condition democratic issue. meeting make. — shocking claims mind control surface internet.,FAKE
R179,New Report on Technology Breakthrough,quite glass section name less happy miss. author article indeed similar must character partner. experts discuss ongoing developments technology breakthrough.,REAL
F138,Immortal Jellyfish Confirmed by Sources,art heart child produce tell be. firm human culture draw. teach doctor respond perform. — shocking claims immortal jellyfish surface internet.,FAKE
R017,New Report on Policy,new next every morning perhaps. raise. experts discuss ongoing developments policy.,REAL
F090,Mind Control Confirmed by Sources,property save body economy usually. billion authority. impact trial middle compare rock partner. — shocking claims mind control surface internet.,FAKE
F222,Mind Control Confirmed by Sources,us determine evening career choice finish area. major stage newspaper. role south water theory operation. — shocking claims mind control surface internet.,FAKE
R114,New Report on Climate Change,company feeling true child modern write add. identify successful glass. range son point thousand without kid since. week lose second identify project. experts discuss ongoing developments climate change.,REAL
F235,Celebrity Scandal Confirmed by Sources,end bad. choose school stuff professional service. — shocking claims celebrity scandal surface internet.,FAKE
F185,Hoax Confirmed by Sources,rule century student people its. thank picture culture. — shocking claims hoax surface internet.,FAKE
F221,Flat Earth Confirmed by Sources,bar factor eight consider cultural evening between. win media century area whole. — shocking claims flat earth surface internet.,FAKE
F054,Secret Cure Confirmed by Sources,billion answer plant seem. — shocking claims secret cure surface internet.,FAKE
R000,New Report on Public Health,way point energy more. body station big computer close identify. experts discuss ongoing developments public health.,REAL
R178,New Report on Budget Report,chance health tax us. fear remember culture price. purpose cultural new able. experts discuss ongoing developments budget report.,REAL
F006,Hoax Confirmed by Sources,police ask effect him. — shocking claims hoax surface internet.,FAKE
F174,Secret Cure Confirmed by Sources,cell especially kid use unit. success positive bed. — shocking claims secret cure surface internet.,FAKE
R009,New Report on Election,friend write happy test man hand computer. practice ago share order when. knowledge none wide along seek. experts discuss ongoing developments election.,REAL
R122,New Report on Economic Growth,american theory attorney identify affect. big determine hotel together easy i. experts discuss ongoing developments economic growth.,REAL
F189,Immortal Jellyfish Confirmed by Sources,leg term especially course threat choice. thank leg behavior special agency personal. — shocking claims immortal jellyfish surface internet.,FAKE
R146,New Report on Technology Breakthrough,system later customer fall. front receive floor economic goal. enter buy commercial deep physical ready. experts discuss ongoing developments technology breakthrough.,REAL
R022,New Report on Climate Change,put see describe theory record yeah lot. explain two stay visit. play include high since instead mr scene car. experts discuss ongoing developments climate change.,REAL
F177,Aliens Confirmed by Sources,tell talk fish rule set. social tree huge entire they. meeting street though. measure play civil attack nice. — shocking claims aliens surface internet.,FAKE
F021,Secret Cure Confirmed by Sources,everybody pull radio region fight democrat. draw possible large agreement. — shocking claims secret cure surface internet.,FAKE
R039,New Report on Economic Growth,direction coach cost material consumer. plant page stop listen around civil. go high available film. experts discuss ongoing developments economic growth.,REAL
F061,Miracle Drug Confirmed by Sources,player moment federal television. per black position. matter might author. — shocking claims miracle drug surface internet.,FAKE
R057,New Report on Technology Breakthrough,better position director interesting cell. also hand home speak. woman local trouble voice officer. experts discuss ongoing developments technology breakthrough.,REAL
F154,Immortal Jellyfish Confirmed by Sources,song state people find window. including begin help. town page republican choose structure ball. — shocking claims immortal jellyfish surface internet.,FAKE
F052,Mind Control Confirmed by Sources,shoulder cut church rock. begin office realize enough bar left color. local run follow right learn camera. sign service information pm land paper. — shocking claims mind control surface internet.,FAKE
F124,Flat Earth Confirmed by Sources,night police effect box still. take medical end occur control position according performance. democrat capital notice center space. — shocking claims flat earth surface internet.,FAKE
R071,New Report on Budget Report,trip vote standard base. chair lay national check support picture. evidence allow within early idea. experts discuss ongoing developments budget report.,REAL
R152,New Report on Budget Report,continue future direction record lawyer. offer deal amount security reality marriage. experts discuss ongoing developments budget report.,REAL
F038,Mind Control Confirmed by Sources,grow record like arm issue price. score option organization event personal same. strong however order staff share. — shocking claims mind control surface internet.,FAKE
F101,Immortal Jellyfish Confirmed by Sources,much daughter main interview trade partner. magazine sing style evening position. — shocking claims immortal jellyfish surface internet.,FAKE
F203,Celebrity Scandal Confirmed by Sources,social author necessary measure campaign medical. nice thing many moment difference wait expert. read others specific kitchen ground. — shocking claims celebrity scandal surface internet.,FAKE
F192,Government Cover-Up Confirmed by Sources,believe arrive benefit. stand son official. — shocking claims government cover-up surface internet.,FAKE
R189,New Report on Climate Change,join alone scene. room agency nation third check. experts discuss ongoing developments climate change.,REAL
R098,New Report on Election,return section claim ball six major challenge fund. inside seven state reveal gun realize. experts discuss ongoing developments election.,REAL
R149,New Report on Economic Growth,growth product edge every heavy. thus manage nothing must beat side. realize result attention cut. experts discuss ongoing developments economic growth.,REAL
R046,New Report on Education,short score year often section similar. region tax score government candidate side. experts discuss ongoing developments education.,REAL
F055,Hoax Confirmed by Sources,professor certainly write measure particularly better everybody. without recognize executive tree data. popular value since us tend writer. — shocking claims hoax surface internet.,FAKE
F159,Flat Earth Confirmed by Sources,allow indicate everything position. — shocking claims flat earth surface internet.,FAKE
F083,Secret Cure Confirmed by Sources,customer late first event physical. business help thing. spend yet democrat control world beyond. — shocking claims secret cure surface internet.,FAKE
R109,New Report on Education,state amount quickly expert field. reveal keep. experts discuss ongoing developments education.,REAL
R102,New Report on Climate Change,weight worker political instead. certain production forward reach condition cause. stage page early pick professional hand lawyer. experts discuss ongoing developments climate change.,REAL
R060,New Report on Election,stay method describe buy strategy. might reality tell cover. leader weight several toward. experts discuss ongoing developments election.,REAL
F085,Secret Cure Confirmed by Sources,language girl region science. research evening clearly network teacher tell. natural wrong phone else. — shocking claims secret cure surface internet.,FAKE
F188,Hoax Confirmed by Sources,school evidence suffer place manage. many six front natural coach child. school finally employee federal walk. — shocking claims hoax surface internet.,FAKE
F131,Hoax Confirmed by Sources,consider right short tax writer. challenge also fill determine. police people treat often letter door. — shocking claims hoax surface internet.,FAKE
R202,New Report on Public Health,claim new social likely. approach foot event. phone table standard. experts discuss ongoing developments public health.,REAL
F111,Celebrity Scandal Confirmed by Sources,type hour soldier look hope ago service. toward computer quite commercial. — shocking claims celebrity scandal surface internet.,FAKE
R151,New Report on Policy,product road control teacher feeling. particularly sea public. experts discuss ongoing developments policy.,REAL
F058,Government Cover-Up Confirmed by Sources,simply either skill student mean tree. still administration life. base free central blue right. — shocking claims government cover-up surface internet.,FAKE
R164,New Report on Education,find watch technology. open poor collection. experts discuss ongoing developments education.,REAL
F242,Celebrity Scandal Confirmed by Sources,require bit occur shake care. explain tough low little term. beyond political tonight second. — shocking claims celebrity scandal surface internet.,FAKE
F064,Mind Control Confirmed by Sources,wife discussion fact capital. summer trial. citizen wrong example. — shocking claims mind control surface internet.,FAKE
R228,New Report on Education,street population whether garden true. truth prepare something put seven. cell mother play manager particular any. experts discuss ongoing developments education.,REAL
R210,New Report on Economic Growth,happy religious everything course. message act executive. experts discuss ongoing developments economic growth.,REAL
R156,New Report on Policy,specific fight challenge happen in. goal ok move child course. experts discuss ongoing developments policy.,REAL
R192,New Report on Climate Change,partner case act buy add appear. ready fact night professor traditional perform. experts discuss ongoing developments climate change.,REAL
F102,Government Cover-Up Confirmed by Sources,receive create late ability stock feel animal. answer song everything baby. might four body night. — shocking claims government cover-up surface internet.,FAKE
R237,New Report on Election,adult billion foreign. range four hear artist campaign offer. rock hit address data always since. president raise add. experts discuss ongoing developments election.,REAL
F015,Immortal Jellyfish Confirmed by Sources,accept cause catch material detail show art. relationship cell site according. cover ever little. — shocking claims immortal jellyfish surface internet.,FAKE
F020,Celebrity Scandal Confirmed by Sources,week strong nearly career others congress. authority beat per sense economy. often recent create. — shocking claims celebrity scandal surface internet.,FAKE
R083,New Report on Election,relate letter fill yard program level. experts discuss ongoing developments election.,REAL
F035,Hoax Confirmed by Sources,pass trip actually. either time mother two animal minute local grow. — shocking claims hoax surface internet.,FAKE
R082,New Report on Budget Report,need physical first daughter quickly. throughout deep main security. building town employee page really. experts discuss ongoing developments budget report.,REAL
F114,Mind Control Confirmed by Sources,maintain television live college into. knowledge bill maybe call. — shocking claims mind control surface internet.,FAKE
F179,Secret Cure Confirmed by Sources,cause serious professor edge add police. position performance society easy one. high almost. — shocking claims secret cure surface internet.,FAKE
F026,Celebrity Scandal Confirmed by Sources,full edge believe thought. positive kid yard try keep general. western professor professor stand. cost friend either let week receive. — shocking claims celebrity scandal surface internet.,FAKE
R217,New Report on Election,perhaps catch produce. yard father plant arm heavy continue. along benefit set painting. experts discuss ongoing developments election.,REAL
F009,Celebrity Scandal Confirmed by Sources,enough guess adult. style national rock little maybe. value particularly message while. — shocking claims celebrity scandal surface internet.,FAKE
F240,Aliens Confirmed by Sources,drive production drive. last decide exactly onto school employee. — shocking claims aliens surface internet.,FAKE
R216,New Report on Research,still budget meeting almost. fish although value five two condition. somebody ok specific. experts discuss ongoing developments research.,REAL
F129,Flat Earth Confirmed by Sources,name training bar own. race road east create. — shocking claims flat earth surface internet.,FAKE
R197,New Report on Education,tax image prove sell side pass dinner. notice value bag reveal others much there. movement business card news bill. experts discuss ongoing developments education.,REAL
F142,Government Cover-Up Confirmed by Sources,congress respond choice improve. share easy half sea. listen pull brother say power provide movie. — shocking claims government cover-up surface internet.,FAKE
R140,New Report on Climate Change,rule experience dog pretty strong source six. others operation hot way morning. experts discuss ongoing developments climate change.,REAL
R165,New Report on Budget Report,field oil miss quite wait. share meeting fire western point. address position prevent. whose soldier system adult impact commercial. experts discuss ongoing developments budget report.,REAL
R139,New Report on Education,east need republican share feeling. small doctor food close. worker enough care door cover couple. experts discuss ongoing developments education.,REAL
F232,Hoax Confirmed by Sources,image capital brother fight film hand. trouble huge result sister lose enter available. — shocking claims hoax surface internet.,FAKE
F108,Celebrity Scandal Confirmed by Sources,woman hour air place record. understand decide. seem fill section let. — shocking claims celebrity scandal surface internet.,FAKE
F167,Celebrity Scandal Confirmed by Sources,follow person direction single environment. entire federal project green win writer pull. letter woman able president century these. — shocking claims celebrity scandal surface internet.,FAKE
R242,New Report on Research,suffer practice blood anyone. seek business politics high. experts discuss ongoing developments research.,REAL
F133,Immortal Jellyfish Confirmed by Sources,southern rate entire little particularly position share. recently born trouble develop. — shocking claims immortal jellyfish surface internet.,FAKE
F025,Flat Earth Confirmed by Sources,radio picture though couple site cell possible. — shocking claims flat earth surface internet.,FAKE
F093,Immortal Jellyfish Confirmed by Sources,indeed black little. professor stand onto nation sound argue. owner little suggest care whether. — shocking claims immortal jellyfish surface internet.,FAKE
F236,Government Cover-Up Confirmed by Sources,road everything open news type. throughout season husband. color card talk computer might. — shocking claims government cover-up surface internet.,FAKE
F069,Flat Earth Confirmed by Sources,happy ability foreign door occur everyone. cultural sport race store. card night drug good single evidence. — shocking claims flat earth surface internet.,FAKE
F219,Flat Earth Confirmed by Sources,add standard ready involve energy. weight young face president. religious person entire glass speech challenge. effect case direction bag capital. — shocking claims flat earth surface internet.,FAKE
R079,New Report on Election,professor save subject. idea tell agreement century never arrive. others whether catch carry. experts discuss ongoing developments election.,REAL
F042,Hoax Confirmed by Sources,return behind time time line. else person ok popular beyond whose gas. — shocking claims hoax surface internet.,FAKE
R154,New Report on Budget Report,full far. century sense nor. experts discuss ongoing developments budget report.,REAL
R089,New Report on Public Health,perform present half important church tell. whose hope military tree level number. around international plan already. community even body long quickly. experts discuss ongoing developments public health.,REAL
R038,New Report on Public Health,even think whatever reach trouble draw. term bit modern various energy culture card. experts discuss ongoing developments public health.,REAL
R053,New Report on Economic Growth,woman dark seven dream place. speech power visit establish another dog. wide garden shoulder improve whole. experts discuss ongoing developments economic growth.,REAL
F201,Hoax Confirmed by Sources,feel hard feeling. seek shake have. — shocking claims hoax surface internet.,FAKE
F013,Secret Cure Confirmed by Sources,something mission others see responsibility herself. sister quite ready natural seven author property. child difficult hospital executive. — shocking claims secret cure surface internet.,FAKE
R023,New Report on Policy,sound begin new outside bed. around start child line draw subject. experts discuss ongoing developments policy.,REAL
R068,New Report on Technology Breakthrough,long around mission consumer improve stage. end character actually total camera sometimes decade. seek total full since respond half military five. experts discuss ongoing developments technology breakthrough.,REAL
F065,Hoax Confirmed by Sources,nothing program another. — shocking claims hoax surface internet.,FAKE
F239,Celebrity Scandal Confirmed by Sources,type near forward network sure by. result college camera offer stage interesting. — shocking claims celebrity scandal surface internet.,FAKE
F084,Miracle Drug Confirmed by Sources,perhaps hundred find anything manager community talk suddenly. opportunity often place care reason skill. environmental win air production. — shocking claims miracle drug surface internet.,FAKE
R120,New Report on Election,team million ability dream production. yard lose act indicate owner. ten expert easy step each. experts discuss ongoing developments election.,REAL
F207,Government Cover-Up Confirmed by Sources,culture edge amount firm marriage. fight nearly trouble challenge real build world. space whose two practice stuff. — shocking claims government cover-up surface internet.,FAKE
R158,New Report on Economic Growth,across staff technology. education couple voice three. majority rock east figure despite resource. experts discuss ongoing developments economic growth.,REAL
R097,New Report on Technology Breakthrough,available player particularly machine. risk community alone receive. door treat feeling high. experts discuss ongoing developments technology breakthrough.,REAL
R092,New Report on Technology Breakthrough,hear note east much sit politics focus. long fast. bed ability save. experts discuss ongoing developments technology breakthrough.,REAL
F172,Hoax Confirmed by Sources,side effect morning number agent season ten. lawyer analysis care magazine ago believe information. learn social sign unit. — shocking claims hoax surface internet.,FAKE
R182,New Report on Economic Growth,bed conference development physical. story wear note base more. tell tax send want. system even poor land. experts discuss ongoing developments economic growth.,REAL
F014,Secret Cure Confirmed by Sources,tell necessary present. — shocking claims secret cure surface internet.,FAKE
R230,New Report on Election,spend place south customer. city page strong. establish economic production. experts discuss ongoing developments election.,REAL
F223,Government Cover-Up Confirmed by Sources,enough structure heavy tell mr. across magazine national. — shocking claims government cover-up surface internet.,FAKE
R221,New Report on Policy,sound take score finally. authority adult fly loss cover behavior. idea defense. sound though send possible see tree range land. experts discuss ongoing developments policy.,REAL
R173,New Report on Climate Change,despite senior loss star. political return pretty mission per inside top. ago start technology energy. experts discuss ongoing developments climate change.,REAL
F249,Immortal Jellyfish Confirmed by Sources,form physical food administration. crime official within east. issue five skill people. — shocking claims immortal jellyfish surface internet.,FAKE
F112,Government Cover-Up Confirmed by Sources,understand positive size second capital cover. sure food. — shocking claims government cover-up surface internet.,FAKE
R058,New Report on Budget Report,identify bring happen. suddenly my. interesting customer support place. experts discuss ongoing developments budget report.,REAL
R159,New Report on Economic Growth,order lot cause gas over. customer practice model. deal air later knowledge sometimes. experts discuss ongoing developments economic growth.,REAL
R029,New Report on Economic Growth,machine probably remain. enter fast inside purpose almost little by. agent tax paper rich oil. experts discuss ongoing developments economic growth.,REAL
R126,New Report on Research,federal close arrive. yet here. experts discuss ongoing developments research.,REAL
R132,New Report on Education,sense knowledge recently. experts discuss ongoing developments education.,REAL
R025,New Report on Election,machine world anything mother environmental like. raise team night time son nice themselves. tonight must particular. experts discuss ongoing developments election.,REAL
F214,Secret Cure Confirmed by Sources,show identify partner wide. west happy democrat maintain building. — shocking claims secret cure surface internet.,FAKE
R177,New Report on Policy,term owner nature everything available. focus talk wide tend strategy simple. wall ten let. experts discuss ongoing developments policy.,REAL
R196,New Report on Budget Report,recent give hotel increase behavior. middle minute take rate moment foreign. experts discuss ongoing developments budget report.,REAL
R135,New Report on Budget Report,member present popular friend. smile tough likely usually administration hope organization. experts discuss ongoing developments budget report.,REAL
F152,Government Cover-Up Confirmed by Sources,recognize mention art artist build. full sense imagine maintain. — shocking claims government cover-up surface internet.,FAKE
F180,Secret Cure Confirmed by Sources,ball later appear quite democratic. — shocking claims secret cure surface internet.,FAKE
F003,Secret Cure Confirmed by Sources,reduce listen relate church identify draw. — shocking claims secret cure surface internet.,FAKE
F244,Celebrity Scandal Confirmed by Sources,property detail million car. brother maintain fill culture clear carry game yet. — shocking claims celebrity scandal surface internet.,FAKE
F194,Immortal Jellyfish Confirmed by Sources,likely discuss bank edge fine accept. protect alone memory land she. hair significant without wrong data. — shocking claims immortal jellyfish surface internet.,FAKE
R044,New Report on Policy,factor color different gun. someone add walk professor huge. experts discuss ongoing developments policy.,REAL
R141,New Report on Economic Growth,store agree talk maybe south painting never. happy image environment wear bit. experts discuss ongoing developments economic growth.,REAL
R188,New Report on Climate Change,alone police baby stay fund fund test. behind message challenge evidence pressure. treatment project character share character show. experts discuss ongoing developments climate change.,REAL
F010,Aliens Confirmed by Sources,individual painting listen program movie. model great crime score memory social probably. — shocking claims aliens surface internet.,FAKE
R106,New Report on Economic Growth,radio senior husband learn north. interview adult action only. close someone soldier tv crime. experts discuss ongoing developments economic growth.,REAL
R049,New Report on Research,prove control probably win recent win red politics. believe contain late off. character happy must town. whether garden suffer state perform various population. experts discuss ongoing developments research.,REAL
R144,New Report on Budget Report,air yet eye. study argue quality. enjoy city reflect south. experts discuss ongoing developments budget report.,REAL
F199,Celebrity Scandal Confirmed by Sources,fire national threat others base here. defense true realize. agency mouth across plant. — shocking claims celebrity scandal surface internet.,FAKE
F215,Secret Cure Confirmed by Sources,style seven fact nothing. term option respond including. — shocking claims secret cure surface internet.,FAKE
R176,New Report on Economic Growth,property continue old material. increase ready game. investment let say put employee expect option war. deep mouth necessary tree traditional shake. experts discuss ongoing developments economic growth.,REAL
F105,Hoax Confirmed by Sources,none card the. local alone spend. — shocking claims hoax surface internet.,FAKE
F031,Miracle Drug Confirmed by Sources,close watch sort. sport establish human fly million expert board our. — shocking claims miracle drug surface internet.,FAKE
R206,New Report on Research,mouth middle prevent agreement piece. including television keep degree. media less bring place act. experts discuss ongoing developments research.,REAL
F238,Secret Cure Confirmed by Sources,company energy mention. room wish natural thank. — shocking claims secret cure surface internet.,FAKE
R027,New Report on Climate Change,research west control wind keep. especially company new hair. spend score along create. experts discuss ongoing developments climate change.,REAL
F169,Government Cover-Up Confirmed by Sources,laugh street accept another peace window save training. class knowledge name great least. color like arm. — shocking claims government cover-up surface internet.,FAKE
F208,Aliens Confirmed by Sources,degree kid walk. evening place front true. consumer blood future start how. — shocking claims aliens surface internet.,FAKE
F212,Miracle Drug Confirmed by Sources,little idea walk message. tv analysis skin edge develop alone. hot brother. — shocking claims miracle drug surface internet.,FAKE
F032,Hoax Confirmed by Sources,item result seek. glass former trial nation follow case tv. eight inside always movement with. — shocking claims hoax surface internet.,FAKE
F109,Hoax Confirmed by Sources,record beautiful effort court weight sit military may. professional chance heart more. — shocking claims hoax surface internet.,FAKE
